1:Date;Temperature_Comedor_Sensor;Temperature_Habitacion_Sensor;Weather_Temperature;CO2_Comedor_Sensor;CO2_Habitacion_Sensor;Humedad_Comedor_Sensor;Humedad_Habitacion_Sensor;Lighting_Comedor_Sensor;Lighting_Habitacion_Sensor;Precipitacion;Meteo_Exterior_Crepusculo;Meteo_Exterior_Viento;Meteo_Exterior_Sol_Oest;Meteo_Exterior_Sol_Est;Meteo_Exterior_Sol_Sud;Meteo_Exterior_Piranometro;Temperature_Exterior_Sensor;Humedad_Exterior_Sensor;Day_Of_Week;Temperature_Exterior_Sensor_1;Temperature_Exterior_Sensor_2;Temperature_Exterior_Sensor_3;Temperature_Exterior_Sensor_4;Temperature_Exterior_Sensor_5;Temperature_Exterior_Sensor_6;Temperature_Exterior_Sensor_7;Temperature_Exterior_Sensor_8;Temperature_Exterior_Sensor_9;Temperature_Exterior_Sensor_10;Temperature_Exterior_Sensor_11;Temperature_Exterior_Sensor_12;Temperature_Exterior_Sensor_13;Temperature_Exterior_Sensor_14;Temperature_Exterior_Sensor_15;Temperature_Exterior_Sensor_16;Temperature_Exterior_Sensor_17;Temperature_Exterior_Sensor_18;Temperature_Exterior_Sensor_19;Temperature_Exterior_Sensor_20;Temperature_Exterior_Sensor_21;Temperature_Exterior_Sensor_22;Temperature_Exterior_Sensor_23;Temperature_Exterior_Sensor_24;Temperature_Exterior_Sensor_25;Temperature_Exterior_Sensor_26;Temperature_Habitacion_Sensor_1;Temperature_Habitacion_Sensor_2;Temperature_Habitacion_Sensor_3;Temperature_Habitacion_Sensor_4;Temperature_Habitacion_Sensor_5;Temperature_Habitacion_Sensor_6;Temperature_Habitacion_Sensor_7;Temperature_Habitacion_Sensor_8;Temperature_Habitacion_Sensor_9;Temperature_Habitacion_Sensor_10;Temperature_Habitacion_Sensor_11;Temperature_Habitacion_Sensor_12;Temperature_Habitacion_Sensor_13;Temperature_Habitacion_Sensor_14;Temperature_Habitacion_Sensor_15;Temperature_Habitacion_Sensor_16;Temperature_Habitacion_Sensor_17;Temperature_Habitacion_Sensor_18;Temperature_Habitacion_Sensor_19;Temperature_Habitacion_Sensor_20;Temperature_Habitacion_Sensor_21;Temperature_Habitacion_Sensor_22;Temperature_Habitacion_Sensor_23;Temperature_Habitacion_Sensor_24;Temperature_Habitacion_Sensor_25;Temperature_Habitacion_Sensor_26;Weather_Temperature_1;Weather_Temperature_2;Weather_Temperature_3;Weather_Temperature_4;Weather_Temperature_5;Weather_Temperature_6;Weather_Temperature_7;Weather_Temperature_8;Weather_Temperature_9;Weather_Temperature_10;Weather_Temperature_11;Weather_Temperature_12;Weather_Temperature_13;Weather_Temperature_14;Weather_Temperature_15;Weather_Temperature_16;Weather_Temperature_17;Weather_Temperature_18;Weather_Temperature_19;Weather_Temperature_20;Weather_Temperature_21;Weather_Temperature_22;Weather_Temperature_23;Weather_Temperature_24;Weather_Temperature_25;Weather_Temperature_26;Meteo_Exterior_Piranometro_1;Meteo_Exterior_Piranometro_2;Meteo_Exterior_Piranometro_3;Meteo_Exterior_Piranometro_4;Meteo_Exterior_Piranometro_5;Meteo_Exterior_Piranometro_6;Meteo_Exterior_Piranometro_7;Meteo_Exterior_Piranometro_8;Meteo_Exterior_Piranometro_9;Meteo_Exterior_Piranometro_10;Meteo_Exterior_Piranometro_11;Meteo_Exterior_Piranometro_12;Meteo_Exterior_Piranometro_13;Meteo_Exterior_Piranometro_14;Meteo_Exterior_Piranometro_15;Meteo_Exterior_Piranometro_16;Meteo_Exterior_Piranometro_17;Meteo_Exterior_Piranometro_18;Meteo_Exterior_Piranometro_19;Meteo_Exterior_Piranometro_20;Meteo_Exterior_Piranometro_21;Meteo_Exterior_Piranometro_22;Meteo_Exterior_Piranometro_23;Meteo_Exterior_Piranometro_24;Meteo_Exterior_Piranometro_25;Meteo_Exterior_Piranometro_26;Lighting_Habitacion_Sensor_1;Lighting_Habitacion_Sensor_2;Lighting_Habitacion_Sensor_3;Lighting_Habitacion_Sensor_4;Lighting_Habitacion_Sensor_5;Lighting_Habitacion_Sensor_6;Lighting_Habitacion_Sensor_7;Lighting_Habitacion_Sensor_8;Lighting_Habitacion_Sensor_9;Lighting_Habitacion_Sensor_10;Lighting_Habitacion_Sensor_11;Lighting_Habitacion_Sensor_12;Lighting_Habitacion_Sensor_13;Lighting_Habitacion_Sensor_14;Lighting_Habitacion_Sensor_15;Lighting_Habitacion_Sensor_16;Lighting_Habitacion_Sensor_17;Lighting_Habitacion_Sensor_18;Lighting_Habitacion_Sensor_19;Lighting_Habitacion_Sensor_20;Lighting_Habitacion_Sensor_21;Lighting_Habitacion_Sensor_22;Lighting_Habitacion_Sensor_23;Lighting_Habitacion_Sensor_24;Lighting_Habitacion_Sensor_25;Lighting_Habitacion_Sensor_26;Meteo_Exterior_Sol_Sud_1;Meteo_Exterior_Sol_Sud_2;Meteo_Exterior_Sol_Sud_3;Meteo_Exterior_Sol_Sud_4;Meteo_Exterior_Sol_Sud_5;Meteo_Exterior_Sol_Sud_6;Meteo_Exterior_Sol_Sud_7;Meteo_Exterior_Sol_Sud_8;Meteo_Exterior_Sol_Sud_9;Meteo_Exterior_Sol_Sud_10;Meteo_Exterior_Sol_Sud_11;Meteo_Exterior_Sol_Sud_12;Meteo_Exterior_Sol_Sud_13;Meteo_Exterior_Sol_Sud_14;Meteo_Exterior_Sol_Sud_15;Meteo_Exterior_Sol_Sud_16;Meteo_Exterior_Sol_Sud_17;Meteo_Exterior_Sol_Sud_18;Meteo_Exterior_Sol_Sud_19;Meteo_Exterior_Sol_Sud_20;Meteo_Exterior_Sol_Sud_21;Meteo_Exterior_Sol_Sud_22;Meteo_Exterior_Sol_Sud_23;Meteo_Exterior_Sol_Sud_24;Meteo_Exterior_Sol_Sud_25;Meteo_Exterior_Sol_Sud_26;Meteo_Exterior_Crepusculo_1;Meteo_Exterior_Crepusculo_2;Meteo_Exterior_Crepusculo_3;Meteo_Exterior_Crepusculo_4;Meteo_Exterior_Crepusculo_5;Meteo_Exterior_Crepusculo_6;Meteo_Exterior_Crepusculo_7;Meteo_Exterior_Crepusculo_8;Meteo_Exterior_Crepusculo_9;Meteo_Exterior_Crepusculo_10;Meteo_Exterior_Crepusculo_11;Meteo_Exterior_Crepusculo_12;Meteo_Exterior_Crepusculo_13;Meteo_Exterior_Crepusculo_14;Meteo_Exterior_Crepusculo_15;Meteo_Exterior_Crepusculo_16;Meteo_Exterior_Crepusculo_17;Meteo_Exterior_Crepusculo_18;Meteo_Exterior_Crepusculo_19;Meteo_Exterior_Crepusculo_20;Meteo_Exterior_Crepusculo_21;Meteo_Exterior_Crepusculo_22;Meteo_Exterior_Crepusculo_23;Meteo_Exterior_Crepusculo_24;Meteo_Exterior_Crepusculo_25;Meteo_Exterior_Crepusculo_26
2012-03-13 14:15:00;20.8453;20.3267;20.0;213.888;213.312;39.9813;42.1787;61.0693;83.6107;0.0;619.755;2.82667;86682.3;9182.21;81720.7;648.427;21.756;44.36;2.0;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;;;;;;;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;;;;;;;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;;;;;;;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;;;;;;;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;;;;;;;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;;;;;;;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;;;;;;;
2012-03-13 14:30:00;21.0333;20.4713;20.0;215.413;213.739;40.3587;42.7067;51.2373;59.952;0.0;619.712;2.49467;88648.4;9347.07;75380.1;615.68;21.984;44.7947;2.0;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;;;;;;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;;;;;;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;;;;;;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;;;;;;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;;;;;;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;;;;;;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;;;;;;
2012-03-13 14:45:00;21.2333;20.9093;20.0;216.021;222.528;40.9107;41.5147;43.3733;52.824;0.0;619.328;2.466;91406.3;9712.64;68515.2;582.869;22.108;43.984;2.0;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;;;;;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;;;;;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;;;;;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;;;;;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;;;;;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;;;;;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;;;;;
2012-03-13 15:00:00;21.4293;21.4253;19.6667;216.256;219.68;41.1987;40.956;36.2653;45.6747;0.0;619.243;2.432;90472.4;9963.52;60604.4;544.533;22.1373;44.5467;2.0;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;;;;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;;;;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;;;;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;;;;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;;;;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;;;;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;;;;
2012-03-13 15:15:00;21.488;21.8467;19.0;213.173;219.285;41.88;40.6347;34.476;40.16;0.0;619.157;1.732;88391.7;9655.3;52794.7;503.744;22.08;44.7813;2.0;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;;;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;;;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;;;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;;;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;;;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;;;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;;;
2012-03-13 15:30:00;21.524;22.1573;18.6667;211.093;217.589;43.2213;40.8413;31.1267;32.248;0.0;618.944;1.89133;89134.4;8651.78;44743.3;460.523;21.9373;45.6773;2.0;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;;
2012-03-13 15:45:00;21.584;22.404;18.2;211.157;215.136;43.3653;40.8867;21.442;23.44;0.0;618.645;1.64267;88462.7;7906.3;36479.0;415.744;21.7067;45.5173;2.0;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;;
2012-03-13 16:00:00;21.612;22.7307;18.0;209.419;214.24;42.744;40.3867;20.822;23.44;0.0;618.56;1.59067;85333.3;7433.22;28270.6;368.917;21.4667;45.2373;2.0;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;;
2012-03-13 16:15:00;21.664;22.9373;18.0;209.408;213.632;42.216;39.9227;20.8233;23.44;0.0;618.56;1.732;84587.9;7175.17;21476.7;320.448;21.1773;45.0747;2.0;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;;
2012-03-13 16:30:00;21.6853;23.2;18.0;209.547;215.029;41.976;39.6133;21.2633;22.244;0.0;618.517;1.59;78588.6;6831.1;16318.5;271.723;20.9373;45.072;2.0;21.1773;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;;22.9373;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;;18.0;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;;320.448;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;;23.44;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;;21476.7;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;;618.56;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;;
2012-03-13 16:45:00;21.788;23.436;18.0;212.715;217.067;41.52;39.084;20.4807;23.44;0.0;617.92;1.94733;74555.4;6515.71;12792.5;222.443;20.7107;44.128;2.0;20.9373;21.1773;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;;23.2;22.9373;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;;18.0;18.0;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;;271.723;320.448;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;;22.244;23.44;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;;16318.5;21476.7;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;;618.517;618.56;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;;
2012-03-13 17:00:00;21.832;23.668;18.7333;212.405;216.661;41.3253;38.3013;20.742;22.784;0.0;617.792;1.564;65830.9;5899.26;10106.2;173.835;20.4627;43.2747;2.0;20.7107;20.9373;21.1773;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;;23.436;23.2;22.9373;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;;18.0;18.0;18.0;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;;222.443;271.723;320.448;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;;23.44;22.244;23.44;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;;12792.5;16318.5;21476.7;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;;617.92;618.517;618.56;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;;
2012-03-13 17:15:00;21.808;23.852;19.0;212.064;216.672;40.8667;37.7867;20.84;23.5853;0.0;617.109;1.544;40424.4;4243.46;6537.22;101.244;20.2047;43.6107;2.0;20.4627;20.7107;20.9373;21.1773;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;;23.668;23.436;23.2;22.9373;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;;18.7333;18.0;18.0;18.0;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;;173.835;222.443;271.723;320.448;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;;22.784;23.44;22.244;23.44;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;;10106.2;12792.5;16318.5;21476.7;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;;617.792;617.92;618.517;618.56;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;;
2012-03-13 17:30:00;21.768;24.0213;18.6667;211.211;216.299;40.9813;37.712;20.9207;23.2253;0.0;615.957;1.08867;3024.9;2229.25;2042.88;24.6653;19.976;45.8293;2.0;20.2047;20.4627;20.7107;20.9373;21.1773;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;;23.852;23.668;23.436;23.2;22.9373;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;;19.0;18.7333;18.0;18.0;18.0;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;;101.244;173.835;222.443;271.723;320.448;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;;23.5853;22.784;23.44;22.244;23.44;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;;6537.22;10106.2;12792.5;16318.5;21476.7;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;;617.109;617.792;617.92;618.517;618.56;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;;
2012-03-13 17:45:00;21.7133;24.1413;18.0;211.051;216.768;41.4107;37.748;19.4407;23.2427;0.0;615.36;0.844667;2207.74;1576.96;1512.45;15.57;19.756;47.0693;2.0;19.976;20.2047;20.4627;20.7107;20.9373;21.1773;21.4667;21.7067;21.9373;22.08;22.1373;22.108;21.984;21.756;21.5227;21.204;20.8427;20.566;20.166;19.74;19.2907;18.8533;18.4147;18.115;;;24.0213;23.852;23.668;23.436;23.2;22.9373;22.7307;22.404;22.1573;21.8467;21.4253;20.9093;20.4713;20.3267;20.1407;19.9693;19.7307;19.5367;19.2773;19.0414;18.7513;18.4367;18.1207;17.8275;;;18.6667;19.0;18.7333;18.0;18.0;18.0;18.0;18.2;18.6667;19.0;19.6667;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;17.0;6.8;0.0;;;24.6653;101.244;173.835;222.443;271.723;320.448;368.917;415.744;460.523;503.744;544.533;582.869;615.68;648.427;677.675;699.392;721.109;740.949;752.683;762.743;766.037;766.251;762.069;758.88;;;23.2253;23.5853;22.784;23.44;22.244;23.44;23.44;23.44;32.248;40.16;45.6747;52.824;59.952;83.6107;83.36;83.3547;111.259;112.981;113.6;113.034;113.344;113.6;113.605;113.52;;;2042.88;6537.22;10106.2;12792.5;16318.5;21476.7;28270.6;36479.0;44743.3;52794.7;60604.4;68515.2;75380.1;81720.7;87217.5;91848.7;95174.7;95354.9;95354.9;95354.9;95360.3;95398.6;95436.8;95436.8;;;615.957;617.109;617.792;617.92;618.517;618.56;618.56;618.645;618.944;619.157;619.243;619.328;619.712;619.755;620.309;620.651;621.803;622.4;622.4;622.4;622.571;622.656;623.211;623.36;;
